Period	Specialty	Procedure	Provider	Zone	Facility	Year	Quarter	Consult_Median	Consult_90th	Surgery_Median	Surgery_90th
12month_rolling	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease	"Atiyah, Abdulrazzak O"					19	40	39	74
12month_rolling	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease	"LeBlanc, Martin"					120	123	145	215
12month_rolling	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease	"Boileau, Louis"					29	62	22	49
2014_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2014	4	67	266	99	202
2014_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2014	4	58	252	125	183
2014_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2014	4	49	570	45	125
2015_q1	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2015	1	61	164	79	153
2015_q1	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2015	1	73	384	64	244
2015_q1	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2015	1	59	605	34	64
2015_q2	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2015	2	30	163	79	218
2015_q2	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2015	2	51	380	70	176
2015_q2	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2015	2	18	38	63	118
2015_q3	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2015	3	47	292	59	247
2015_q3	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2015	3	25	43	46	76
2015_q3	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2015	3	33	143	48	247
2015_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2015	4	14	51	14	94
2015_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2015	4	62	129	68	244
2015_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2015	4	92	116	77	244
2016_q1	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2016	1	30	62	19	106
2016_q1	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2016	1	41	222	36	135
2016_q1	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2016	1	28	90	34	116
2016_q2	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2016	2	48	113	35	215
2016_q2	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2016	2	45	297	36	176
2016_q2	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2016	2	33	52	35	146
2016_q3	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2016	3	31	372	48	304
2016_q3	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2016	3	90	392	48	199
2016_q3	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2016	3	29	102	49	406
2016_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2016	4	35	148	34	181
2016_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2016	4	112	157	33	168
2016_q4	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2016	4	57	157	54	243
3month_rolling	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	QE2	2016	4	112	157	33	168
3month_rolling	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Total	Provincial	2016	4	57	157	54	243
3month_rolling	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 1	South Shore Regional	2016	4	35	148	34	181
3month_rolling	Plastic Surgery	Palmar Fascia Excision for Dupuytren's Disease		Zone 4	Dartmouth General	2016	4			76	103
12month_rolling	General Surgery	Pancreas Surgery	"Walsh, Mark J"					13	31	19	71
12month_rolling	General Surgery	Pancreas Surgery		Total	Provincial	2016	4	14	28	20	54
12month_rolling	General Surgery	Pancreas Surgery		Zone 4	QE2	2016	4	14	28	20	54
2014_q4	General Surgery	Pancreas Surgery		Zone 4	QE2	2014	4	14	28	47	194
2014_q4	General Surgery	Pancreas Surgery		Total	Provincial	2014	4	14	28	47	194
2015_q1	General Surgery	Pancreas Surgery		Total	Provincial	2015	1	17	22	13	62
2015_q1	General Surgery	Pancreas Surgery		Zone 4	QE2	2015	1	17	22	13	62
2015_q2	General Surgery	Pancreas Surgery		Zone 4	QE2	2015	2	15	28	12	76
2015_q2	General Surgery	Pancreas Surgery		Total	Provincial	2015	2	15	28	12	61
2015_q3	General Surgery	Pancreas Surgery		Total	Provincial	2015	3	8	22	15	63
2015_q3	General Surgery	Pancreas Surgery		Zone 4	QE2	2015	3	8	22	15	63
2015_q4	General Surgery	Pancreas Surgery		Zone 4	QE2	2015	4	7	21	16	91
2015_q4	General Surgery	Pancreas Surgery		Total	Provincial	2015	4	7	21	16	91
2016_q1	General Surgery	Pancreas Surgery		Zone 4	QE2	2016	1	11	36	20	29
2016_q1	General Surgery	Pancreas Surgery		Total	Provincial	2016	1	11	36	20	29
2016_q2	General Surgery	Pancreas Surgery		Total	Provincial	2016	2	15	28	19	94
2016_q2	General Surgery	Pancreas Surgery		Zone 4	QE2	2016	2	15	28	19	94
2016_q3	General Surgery	Pancreas Surgery		Zone 4	QE2	2016	3	12	19	14	35
2016_q3	General Surgery	Pancreas Surgery		Total	Provincial	2016	3	12	19	14	35
2016_q4	General Surgery	Pancreas Surgery		Total	Provincial	2016	4	15	27	42	146
2016_q4	General Surgery	Pancreas Surgery		Zone 4	QE2	2016	4	15	27	42	146
12month_rolling	Orthopaedic	Patella Surgery	"Urquhart, Nathan Alexander"					78	215	177	360
12month_rolling	Orthopaedic	Patella Surgery		Zone 4	QE2	2016	4			244	822
12month_rolling	Orthopaedic	Patella Surgery		Total	Provincial	2016	4	61	238	133	366
12month_rolling	Orthopaedic	Patella Surgery		Zone 4	Dartmouth General	2016	4	67	215	165	366
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Jorgensen, Sally"					49	59	45	58
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Rudd, Michael W"					140	146	76	179
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Clague, Nicholas Paul"					23	70	50	114
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Amir, Baharak"					147	223	158	243
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Bent, Alfred"					29	53	83	153
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Owen, Stephen Maldwyn"					13	25	50	99
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Houck, Leslie"					104	148	88	96
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Taiwo, Adedayo MD"					55	70	59	123
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Joshi, Changulanda"					77	92	64	107
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Gardner, Angus J"					17	145	49	70
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Farrell, Scott A"					182	281	129	216
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Osasere, Michael"					24	49	39	100
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Gilmour, Donna"					100	182	403	615
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Pierce, Marianne"					141	175	160	201
12month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair	"Tynski, Gregory"					139	176	60	123
2014_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2014	4	14	56		
2014_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2014	4	141	275	380	535
2014_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2014	4	78	196	113	439
2015_q1	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2015	1	150	167	287	375
2015_q1	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2015	1	33	71		
2015_q1	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2015	1	43	158	148	351
2015_q2	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2015	2	63	71		
2015_q2	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2015	2	151	330	178	407
2015_q2	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2015	2	71	195	112	358
2015_q3	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2015	3	31	69		
2015_q3	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2015	3	141	227	111	216
2015_q3	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2015	3	52	227	90	260
2015_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2015	4	149	259	129	195
2015_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2015	4	77	209	94	210
2015_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2015	4	28	48		
2016_q1	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2016	1	62	208	85	256
2016_q1	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2016	1	139	257	134	256
2016_q1	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2016	1	30	45		
2016_q2	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2016	2	69	182	95	205
2016_q2	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2016	2	158	226	148	233
2016_q2	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2016	2	24	56		
2016_q3	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2016	3	49	160	91	246
2016_q3	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 2	Colchester Regional	2016	3	27	30		
2016_q3	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2016	3	117	189	164	291
2016_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2016	4	66	189	87	243
2016_q4	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2016	4	149	222	181	521
3month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 1	Valley Regional	2016	4	143	147	56	76
3month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 3	Northside General	2016	4			27	33
3month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair		Zone 3	Cape Breton Regional	2016	4			58	93
3month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair		Total	Provincial	2016	4	66	189	87	243
3month_rolling	Obstetrics/Gynaecology	Pelvic Floor Repair		IWK	IWK	2016	4	149	222	181	521
12month_rolling	General Surgery	Peritoneal Lavage or Catherization	"Alwayn, Ian"					28	32	23	42
12month_rolling	General Surgery	Peritoneal Lavage or Catherization	"Dunn, Rex S"							26	50
12month_rolling	General Surgery	Peritoneal Lavage or Catherization		Zone 3	Cape Breton Regional	2016	4			26	50
12month_rolling	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2016	4	28	32	27	48
12month_rolling	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2016	4	28	32	27	36
2014_q4	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2014	4			23	37
2014_q4	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2014	4			23	37
2015_q1	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2015	1			28	42
2015_q1	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2015	1			31	42
2015_q2	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2015	2			37	66
2015_q2	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2015	2			28	60
2015_q3	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2015	3			14	35
2015_q3	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2015	3			21	35
2015_q4	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2015	4			19	29
2015_q4	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2015	4			29	64
2016_q1	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2016	1			28	29
2016_q1	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2016	1			29	63
2016_q2	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2016	2			24	35
2016_q2	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2016	2			21	35
2016_q3	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2016	3			22	48
2016_q3	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2016	3			20	22
2016_q4	General Surgery	Peritoneal Lavage or Catherization		Zone 4	QE2	2016	4			29	42
2016_q4	General Surgery	Peritoneal Lavage or Catherization		Total	Provincial	2016	4			29	36
12month_rolling	General Surgery	Pilonidal Cyst Surgery	"Hoogerboord, C Marius"					37	107	97	182
12month_rolling	General Surgery	Pilonidal Cyst Surgery	"Shih, Warren W"					149	178	104	159
12month_rolling	General Surgery	Pilonidal Cyst Surgery	"Cole, Basilon"					13	16	54	88
12month_rolling	General Surgery	Pilonidal Cyst Surgery	"MacDonald, Blair"					41	50	38	54
12month_rolling	General Surgery	Pilonidal Cyst Surgery	"Minor, Samuel"					164	257	78	150
12month_rolling	General Surgery	Pilonidal Cyst Surgery	"Murdoch, John L"					133	136	113	145
12month_rolling	General Surgery	Pilonidal Cyst Surgery	"O'Malley, Vincent"					30	77	19	36
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2016	4	73	195	51	160
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Zone 1	Yarmouth Regional	2016	4	41	176	54	159
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Zone 3	Northside General	2016	4	60	80	71	120
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Zone 4	Dartmouth General	2016	4	135	178	104	160
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Zone 4	Hants Community Hospital	2016	4			45	68
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Zone 2	Aberdeen Hospital	2016	4	13	16	54	88
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Zone 1	Valley Regional	2016	4	25	80	24	50
12month_rolling	General Surgery	Pilonidal Cyst Surgery		IWK	IWK	2016	4			58	72
12month_rolling	General Surgery	Pilonidal Cyst Surgery		Zone 4	QE2	2016	4	109	224	79	189
2014_q4	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2014	4	70	168	51	169
2015_q1	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2015	1	53	132	51	137
2015_q2	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2015	2	37	182	67	211
2015_q3	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2015	3	58	211	54	92
2015_q4	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2015	4	54	199	60	183
2016_q1	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2016	1	46	177	75	184
2016_q2	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2016	2	60	191	50	165
2016_q3	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2016	3	117	228	69	160
2016_q4	General Surgery	Pilonidal Cyst Surgery		Total	Provincial	2016	4	74	188	40	120
12month_rolling	General Surgery	Prostate Cancer Surgery	"Klassen, Dennis R"					11	13	21	47
12month_rolling	Urology	Prostate Cancer Surgery	"Puthenparumpil, Jacob"					54	69	54	75
12month_rolling	Urology	Prostate Cancer Surgery	"Rent, Kenneth"					29	44	53	91
12month_rolling	Urology	Prostate Cancer Surgery	"Asim, Hammad"							48	65
12month_rolling	Urology	Prostate Cancer Surgery	"McCarthy, John Paul"							48	69
12month_rolling	Urology	Prostate Cancer Surgery	"Rendon, Ricardo"					7	22	51	131
12month_rolling	Urology	Prostate Cancer Surgery	"Butler, Trevor"							55	72
12month_rolling	Urology	Prostate Cancer Surgery	"Bell, David G"					14	92	36	71
12month_rolling	Urology	Prostate Cancer Surgery	"Lawen, Joseph G"					32	32	27	31
12month_rolling	Urology	Prostate Cancer Surgery	"Miller, M Dale"					6	153	83	114
2014_q4	Urology	Prostate Cancer Surgery		Total	Provincial	2014	4	18	58	62	157
2014_q4	Urology	Prostate Cancer Surgery		Zone 4	QE2	2014	4	17	42	70	134
2015_q1	Urology	Prostate Cancer Surgery		Zone 4	QE2	2015	1	21	64	41	75
2015_q1	Urology	Prostate Cancer Surgery		Total	Provincial	2015	1	26	64	41	75
2015_q2	Urology	Prostate Cancer Surgery		Zone 4	QE2	2015	2	21	62	48	125
2015_q2	Urology	Prostate Cancer Surgery		Total	Provincial	2015	2	21	86	45	89
2015_q3	Urology	Prostate Cancer Surgery		Zone 4	QE2	2015	3	14	37	44	75
2015_q3	Urology	Prostate Cancer Surgery		Total	Provincial	2015	3	14	57	48	89
2015_q4	Urology	Prostate Cancer Surgery		Total	Provincial	2015	4	25	91	49	89
2015_q4	Urology	Prostate Cancer Surgery		Zone 4	QE2	2015	4	24	96	49	89
2016_q1	Urology	Prostate Cancer Surgery		Total	Provincial	2016	1	21	104	44	104
2016_q1	Urology	Prostate Cancer Surgery		Zone 4	QE2	2016	1	17	103	34	101
2016_q2	Urology	Prostate Cancer Surgery		Total	Provincial	2016	2	8	64	39	74
2016_q2	Urology	Prostate Cancer Surgery		Zone 4	QE2	2016	2	8	69	36	68
2016_q3	Urology	Prostate Cancer Surgery		Zone 4	QE2	2016	3	7	43	47	131
2016_q3	Urology	Prostate Cancer Surgery		Total	Provincial	2016	3	7	46	48	98
2016_q4	Urology	Prostate Cancer Surgery		Total	Provincial	2016	4	7	32	39	82
2016_q4	Urology	Prostate Cancer Surgery		Zone 4	QE2	2016	4	7	32	35	139
3month_rolling	Urology	Prostate Cancer Surgery		Zone 4	QE2	2016	4	7	32	35	139
3month_rolling	Urology	Prostate Cancer Surgery		Total	Provincial	2016	4	7	32	39	82
12month_rolling	Urology	Prostate Surgery	"Butler, Trevor"					6	6	48	196
12month_rolling	Urology	Prostate Surgery	"Bell, David G"					17	97	36	71
12month_rolling	Urology	Prostate Surgery	"Padmore, Dave"					20	38	70	141
12month_rolling	Urology	Prostate Surgery	"Asim, Hammad"					18	126	37	107
12month_rolling	Urology	Prostate Surgery	"McCarthy, John Paul"							53	145
12month_rolling	Urology	Prostate Surgery	"Grantmyre, John E"					44	55	32	63
12month_rolling	Urology	Prostate Surgery	"Miller, M Dale"					18	150	44	104
12month_rolling	Urology	Prostate Surgery	"Palmer, Bruce"					40	171	80	145
12month_rolling	Urology	Prostate Surgery	"Rendon, Ricardo"					7	21	68	159
12month_rolling	Urology	Prostate Surgery	"Chun, Samuel S"					28	96	82	205
12month_rolling	Urology	Prostate Surgery	"Rent, Kenneth"					32	85	52	188
12month_rolling	Urology	Prostate Surgery	"Puthenparumpil, Jacob"					56	82	68	108
12month_rolling	Urology	Prostate Surgery	"Bailly, Greg G"					52	113	40	98
12month_rolling	Urology	Prostate Surgery	"O'Malley, Padraic"					7	13	41	68
12month_rolling	Urology	Prostate Surgery	"Lawen, Joseph G"					78	214	29	66
12month_rolling	Urology	Prostate Surgery	"Cox, Ashley"					1	2	52	99
12month_rolling		Prostate Surgery		Zone 3	Cape Breton Regional	2016	4	21	73	64	183
12month_rolling		Prostate Surgery		Zone 2	Colchester Regional	2016	4	27	69	67	125
12month_rolling		Prostate Surgery		Zone 4	QE2	2016	4	18	97	40	103
12month_rolling		Prostate Surgery		Zone 1	Valley Regional	2016	4	40	171	52	154
12month_rolling		Prostate Surgery		Total	Provincial	2016	4	24	98	48	133
12month_rolling		Prostate Surgery		Zone 3	Northside General	2016	4	28	134	35	85
12month_rolling		Prostate Surgery		Zone 4	Dartmouth General	2016	4	28	96	82	205
2014_q4		Prostate Surgery		Zone 3	Northside General	2014	4	19	35	32	84
2014_q4		Prostate Surgery		Zone 4	Dartmouth General	2014	4			50	85
2014_q4		Prostate Surgery		Zone 4	QE2	2014	4	30	113	34	124
2014_q4		Prostate Surgery		Zone 3	Cape Breton Regional	2014	4	28	45	136	190
2014_q4		Prostate Surgery		Zone 2	Colchester Regional	2014	4	38	58	63	88
2014_q4		Prostate Surgery		Zone 1	Valley Regional	2014	4	69	601	52	208
2014_q4		Prostate Surgery		Total	Provincial	2014	4	29	99	41	158
2015_q1		Prostate Surgery		Zone 4	QE2	2015	1	29	86	36	75
2015_q1		Prostate Surgery		Zone 3	Cape Breton Regional	2015	1	32	53	108	170
2015_q1		Prostate Surgery		Total	Provincial	2015	1	35	86	41	133
2015_q1		Prostate Surgery		Zone 3	Northside General	2015	1	42	110	28	70
2015_q1		Prostate Surgery		Zone 2	Colchester Regional	2015	1	23	62		
2015_q1		Prostate Surgery		Zone 4	Dartmouth General	2015	1			78	106
2015_q1		Prostate Surgery		Zone 1	Valley Regional	2015	1	41	175	52	232
2015_q2		Prostate Surgery		Zone 4	QE2	2015	2	25	91	39	109
2015_q2		Prostate Surgery		Zone 3	Northside General	2015	2	48	113	27	142
2015_q2		Prostate Surgery		Zone 4	Dartmouth General	2015	2			72	99
2015_q2		Prostate Surgery		Zone 1	Valley Regional	2015	2	39	175	80	268
2015_q2		Prostate Surgery		Zone 3	Cape Breton Regional	2015	2	10	83	76	271
2015_q2		Prostate Surgery		Zone 2	Colchester Regional	2015	2	67	91	83	123
2015_q2		Prostate Surgery		Total	Provincial	2015	2	35	126	57	150
2015_q3		Prostate Surgery		Zone 3	Cape Breton Regional	2015	3	26	109	79	154
2015_q3		Prostate Surgery		Zone 3	Northside General	2015	3	29	112	35	68
2015_q3		Prostate Surgery		Zone 2	Colchester Regional	2015	3	35	44	55	108
2015_q3		Prostate Surgery		Zone 4	QE2	2015	3	20	78	38	102
2015_q3		Prostate Surgery		Zone 1	Valley Regional	2015	3	73	239	83	187
2015_q3		Prostate Surgery		Total	Provincial	2015	3	29	92	48	130
2015_q4		Prostate Surgery		Zone 3	Northside General	2015	4	44	126	36	361
2015_q4		Prostate Surgery		Zone 4	QE2	2015	4	29	85	49	111
2015_q4		Prostate Surgery		Zone 4	Dartmouth General	2015	4			33	58
2015_q4		Prostate Surgery		Zone 1	Valley Regional	2015	4	67	103	56	242
2015_q4		Prostate Surgery		Zone 3	Cape Breton Regional	2015	4	50	117	97	231
2015_q4		Prostate Surgery		Zone 2	Colchester Regional	2015	4	34	42	61	66
2015_q4		Prostate Surgery		Total	Provincial	2015	4	37	94	51	172
